1.613928985742693500e+00,7.208110541739211063e-01,5.386755470251399913e+01,2.063163558595486169e+00,4.661466796397976120e-01,2.066330549804558103e+00,8.180889504455415850e-02,5.252603931677992666e-01,7.988746362914778132e-02
1.855392006512411207e+00,3.702045649574465802e-01,7.403465690877320071e+01,4.364992615409431842e+00,7.438483879157157475e+00,1.662253235856631317e+00,4.527927037663410231e-02,1.588657159217892190e-01,2.807266023385868170e-02
2.583522752940110578e+00,5.414080619631993496e-01,8.166704589573146222e+01,6.482105502976467371e+00,4.912376071244048070e+00,1.781338457741513115e-01,6.593848128109663920e-02,1.395594784700723012e-01,3.372443457504881170e-02
3.390344417007452371e+00,7.771701995919010342e-01,9.433463494748382061e+01,9.889069073967092782e-01,3.985384742263108127e+00,1.968120763108984539e+00,7.419889103921886719e-02,4.623629130082424488e-01,9.275451987053484615e-03
1.165252071694491409e+00,4.956342870312997473e-01,8.269070255570932204e+01,1.862984762709150699e+00,4.546398032579777038e+00,2.929089278923546313e+00,4.601241140553830045e-02,6.639905581336716933e-01,8.982620651933603817e-02
8.889146416163102860e-01,5.642014297905981746e-01,7.486083365013912783e+01,6.770510592519614512e+00,5.505321419125449367e+00,2.788798760360000628e+00,8.796910284779221878e-02,9.995348123864353784e-01,7.007154534245052524e-02
2.634984871792617422e+00,8.494639255267558697e-01,6.974243900928837547e+01,7.220106845077178370e+00,1.679990822367789738e+00,3.043810204761185911e+00,9.638955108611350908e-02,4.100432226516072531e-01,4.807529385643916076e-02
1.339128665456057909e+00,5.651310771849744619e-01,6.734803243298172504e+01,4.185194431047708719e+00,3.811884396587233770e+00,4.922109978714542144e+00,3.271573567409622602e-02,8.284105001220798403e-01,7.870487746150067743e-03
4.974007118371619462e+00,4.332956116364998778e-01,8.650758143319795579e+01,2.311820910391243711e+00,4.230248105921249113e+00,5.966075329003664995e-01,8.345377610820957359e-02,5.316087304544968306e-02,1.310923567729771477e-03
9.091344179202602849e-01,6.604431045085049634e-01,7.860844629314127019e+01,5.068799865669099347e+00,4.610535845684146317e+00,9.819140891926253500e-01,4.932015472491316568e-03,6.972266516600545971e-01,1.326666250570843752e-01
3.130088347848247743e+00,6.112633637080059357e-01,6.385320005184705394e+01,1.498819816787479109e+00,1.947368585281931130e+00,2.872921266134407237e+00,5.736670227351816503e-02,2.834770819202530601e-01,7.086130790347688890e-02
3.673055277789879280e+00,5.092284349572144819e-01,7.159152758561496910e+01,1.644023801900544646e+00,1.676253050963579350e+00,3.737453664425203215e+00,6.395907519816959597e-02,7.058716034399595829e-01,2.444407254955982545e-03
6.618351914851691165e-01,5.559738505183678958e-01,5.996268097920334128e+01,5.624768497871183826e+00,2.496292284058982069e+00,9.406376237577995791e-01,8.183212065146150405e-02,6.596480722821669307e-01,1.854608289780212971e-02
7.182806467499991410e-01,3.938765373002878212e-01,4.493034951246752229e+01,1.483863561711216139e+00,4.287373488433193103e+00,1.621408280345300046e-01,2.674280376891015679e-02,3.782408523298598224e-01,8.626070882956438091e-02
4.997626068717435643e+00,4.828318866083144423e-01,4.945961147093740351e+01,5.571043100958616989e-01,5.478551399351991869e+00,9.351182931673235332e-01,7.413503157840860280e-02,2.101318417782415404e-01,1.865294761571922866e-02
2.635438169335658110e+00,6.325223221030423781e-01,9.490516388132779468e+01,7.514509727358724689e+00,3.057027280993650731e+00,2.607607690452830695e+00,3.225455824359846346e-02,4.149619088280078749e-01,3.927948234454770038e-02
4.613272067418208167e+00,6.343845447694789197e-01,9.195771517779292026e+01,1.880386255334749679e+00,6.006074186724349673e+00,3.475874845787532141e+00,3.693239090579357453e-02,9.906541850042674957e-01,9.555435657365274338e-03
3.315886230695039405e+00,2.712650141148749139e-01,7.233690716507180696e+01,2.407879690020318986e+00,7.014313585248002525e+00,1.376970970985048393e+00,6.872877136829654010e-02,5.099105539713755242e-01,3.418311099359638838e-03
2.047017756354926610e-01,6.255762107639336600e-01,9.012129749722637939e+01,4.725409639021848740e+00,2.681710473624625557e+00,2.167744661044201493e+00,7.842858480974529423e-02,6.428133045052546457e-01,1.009450121597242900e-01
9.196805091925582820e-01,6.147147670384762730e-01,7.887127299043355322e+01,7.849623776298038536e+00,4.442498025520772664e+00,1.140486620474996604e+00,5.203012368987750685e-02,8.577331792093002560e-01,1.322910614822310205e-01
1.962653351176600669e+00,6.518137839021617141e-01,5.967073511810350084e+01,5.317020659014030315e+00,2.498509274329566932e+00,1.023271348928106894e+00,7.774823959098427217e-02,8.984542922616147731e-01,9.609579323973205245e-02
2.183406044944066426e+00,4.885058577407678237e-01,9.503084341317020289e+01,1.089022991589245093e+00,8.874099163016405001e+00,1.207811125846989464e+00,3.204538687490319279e-03,1.823945299069521797e-01,3.313305742781103014e-03
7.821534078354053232e-01,3.557190671661509818e-01,7.891718638713595624e+01,4.122229453536197852e+00,6.218006005391449875e+00,2.173952480291909684e+00,7.138198354782750166e-02,1.727120018523478073e-01,8.456716813809217470e-03
2.378501856138651060e+00,5.369930253107049190e-01,5.749998674494528217e+01,1.002541166428087438e+00,4.742847620838288591e+00,3.267076798316926212e+00,6.404830483673266961e-02,5.850252208417733302e-02,1.389080985278168257e-02
1.722898827216377660e+00,7.662606299693951462e-01,7.729964164007806460e+01,4.855180891164083690e+00,1.256108868016415192e+00,1.011299237409926999e+00,7.040224119812804604e-02,7.425127669438227329e-01,4.084008706816844025e-02
1.757576785871664882e+00,7.639367925024845851e-01,8.922183073186708668e+01,5.355133664288772799e+00,3.094209325585924208e+00,1.990389324459312270e+00,7.221368974220568338e-02,2.189118757230315293e-01,8.382181979284208939e-02
6.450846686908128236e-01,6.603432793481284202e-01,8.946979181483868615e+01,6.937136601510037082e+00,2.714780842336100175e+00,1.622486890171742191e+00,2.091925584476934594e-02,3.458213727108059854e-01,4.302905343120244641e-02
1.105239800233337011e+00,5.856289296168883940e-01,4.162154684918181857e+01,1.069932222015828938e+00,1.669534697721487992e+00,2.682821075610107298e-01,5.313252327847936551e-02,2.723507755624456766e-02,1.467997427630109986e-01
1.317646982905457342e+00,6.561179958087444142e-01,5.057259475249362879e+01,7.323399947224359607e+00,5.322905690682301127e+00,2.220476608744109459e+00,7.318866677974861408e-03,8.215362978076122813e-01,5.674243794275968256e-02
1.930279091873846387e+00,6.272199255949681973e-01,9.339140895206762139e+01,4.736180012460386557e+00,4.864850586883590289e+00,3.627778623170858641e+00,3.191921034164033749e-02,9.602654962876360223e-01,9.112322752008172877e-02
