DATE,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,TMAX,TMIN
1920-05-01,USC00307748,"SILVER BAY, NY US",43.7,-73.516667,106.7,,
1920-05-02,USC00307748,"SILVER BAY, NY US",43.7,-73.516667,106.7,,
1920-05-03,USC00307748,"SILVER BAY, NY US",43.7,-73.516667,106.7,,
1920-05-04,USC00307748,"SILVER BAY, NY US",43.7,-73.516667,106.7,,
1920-05-05,USC00307748,"SILVER BAY, NY US",43.7,-73.516667,106.7,,
1920-05-06,USC00307748,"SILVER BAY, NY US",43.7,-73.516667,106.7,,
1920-05-07,USC00307748,"SILVER BAY, NY US",43.7,-73.516667,106.7,,
1920-05-08,USC00307748,"SILVER BAY, NY US",43.7,-73.516667,106.7,20.0,10.6
1920-05-09,USC00307748,"SILVER BAY, NY US",43.7,-73.516667,106.7,17.8,2.8
1920-05-10,USC00307748,"SILVER BAY, NY US",43.7,-73.516667,106.7,16.7,9.4
1920-05-11,USC00307748,"SILVER BAY, NY US",43.7,-73.516667,106.7,19.4,3.9
1920-05-12,USC00307748,"SILVER BAY, NY US",43.7,-73.516667,106.7,15.6,1.1
1920-05-13,USC00307748,"SILVER BAY, NY US",43.7,-73.516667,106.7,15.6,3.9
1920-05-14,USC00307748,"SILVER BAY, NY US",43.7,-73.516667,106.7,15.6,1.7
1920-05-15,USC00307748,"SILVER BAY, NY US",43.7,-73.516667,106.7,13.3,7.2
1920-05-16,USC00307748,"SILVER BAY, NY US",43.7,-73.516667,106.7,21.1,3.3
1920-05-17,USC00307748,"SILVER BAY, NY US",43.7,-73.516667,106.7,24.4,4.4
1920-05-18,USC00307748,"SILVER BAY, NY US",43.7,-73.516667,106.7,23.3,8.9
1920-05-19,USC00307748,"SILVER BAY, NY US",43.7,-73.516667,106.7,27.8,8.9
1920-05-20,USC00307748,"SILVER BAY, NY US",43.7,-73.516667,106.7,25.6,12.8
1920-05-21,USC00307748,"SILVER BAY, NY US",43.7,-73.516667,106.7,18.3,12.2
1920-05-22,USC00307748,"SILVER BAY, NY US",43.7,-73.516667,106.7,21.7,12.2
1920-05-23,USC00307748,"SILVER BAY, NY US",43.7,-73.516667,106.7,22.2,7.2
1920-05-24,USC00307748,"SILVER BAY, NY US",43.7,-73.516667,106.7,18.3,11.1
1920-05-25,USC00307748,"SILVER BAY, NY US",43.7,-73.516667,106.7,23.3,10.6
1920-05-26,USC00307748,"SILVER BAY, NY US",43.7,-73.516667,106.7,27.2,10.0
1920-05-27,USC00307748,"SILVER BAY, NY US",43.7,-73.516667,106.7,29.4,11.1
1920-05-28,USC00307748,"SILVER BAY, NY US",43.7,-73.516667,106.7,30.0,13.9
1920-05-29,USC00307748,"SILVER BAY, NY US",43.7,-73.516667,106.7,28.9,16.7
1920-05-30,USC00307748,"SILVER BAY, NY US",43.7,-73.516667,106.7,25.6,20.0
1920-05-31,USC00307748,"SILVER BAY, NY US",43.7,-73.516667,106.7,27.8,11.7
1920-06-01,USC00307748,"SILVER BAY, NY US",43.7,-73.516667,106.7,,
1920-06-02,USC00307748,"SILVER BAY, NY US",43.7,-73.516667,106.7,,
1920-06-03,USC00307748,"SILVER BAY, NY US",43.7,-73.516667,106.7,,
1920-06-04,USC00307748,"SILVER BAY, NY US",43.7,-73.516667,106.7,32.2,13.3
1920-06-05,USC00307748,"SILVER BAY, NY US",43.7,-73.516667,106.7,16.7,10.0
1920-06-06,USC00307748,"SILVER BAY, NY US",43.7,-73.516667,106.7,,
1920-06-07,USC00307748,"SILVER BAY, NY US",43.7,-73.516667,106.7,16.7,11.7
