DATE,STATION,LATITUDE,LONGITUDE,PRCP
2009-10-31,US1NYHM0002,43.74909,-74.7493,1.3
2009-11-01,US1NYHM0002,43.74909,-74.7493,10.4
2009-11-02,US1NYHM0002,43.74909,-74.7493,0.0
2009-11-03,US1NYHM0002,43.74909,-74.7493,0.0
2009-11-04,US1NYHM0002,43.74909,-74.7493,1.3
2009-11-05,US1NYHM0002,43.74909,-74.7493,0.0
2009-11-06,US1NYHM0002,43.74909,-74.7493,5.3
2009-11-07,US1NYHM0002,43.74909,-74.7493,0.8
2009-11-08,US1NYHM0002,43.74909,-74.7493,0.0
2009-11-09,US1NYHM0002,43.74909,-74.7493,0.0
2009-11-10,US1NYHM0002,43.74909,-74.7493,0.0
2009-11-11,US1NYHM0002,43.74909,-74.7493,0.0
2009-11-12,US1NYHM0002,43.74909,-74.7493,0.0
2009-11-13,US1NYHM0002,43.74909,-74.7493,0.0
2009-11-14,US1NYHM0002,43.74909,-74.7493,0.0
2009-11-15,US1NYHM0002,43.74909,-74.7493,2.3
2009-11-16,US1NYHM0002,43.74909,-74.7493,0.0
2009-11-17,US1NYHM0002,43.74909,-74.7493,0.0
2009-11-18,US1NYHM0002,43.74909,-74.7493,0.0
2009-11-20,US1NYHM0002,43.74909,-74.7493,13.5
2009-11-21,US1NYHM0002,43.74909,-74.7493,1.3
2009-11-22,US1NYHM0002,43.74909,-74.7493,0.0
2009-11-23,US1NYHM0002,43.74909,-74.7493,0.0
2009-11-24,US1NYHM0002,43.74909,-74.7493,0.0
2009-11-25,US1NYHM0002,43.74909,-74.7493,0.0
2009-11-26,US1NYHM0002,43.74909,-74.7493,2.0
2009-11-27,US1NYHM0002,43.74909,-74.7493,0.5
2009-11-28,US1NYHM0002,43.74909,-74.7493,7.6
2009-11-29,US1NYHM0002,43.74909,-74.7493,0.3
2009-11-30,US1NYHM0002,43.74909,-74.7493,8.6
2009-12-01,US1NYHM0002,43.74909,-74.7493,2.3
2009-12-02,US1NYHM0002,43.74909,-74.7493,1.5
2009-12-03,US1NYHM0002,43.74909,-74.7493,7.6
2009-12-04,US1NYHM0002,43.74909,-74.7493,6.6
2009-12-05,US1NYHM0002,43.74909,-74.7493,0.0
2009-12-06,US1NYHM0002,43.74909,-74.7493,1.5
2009-12-07,US1NYHM0002,43.74909,-74.7493,0.0
2009-12-08,US1NYHM0002,43.74909,-74.7493,1.5
2009-12-09,US1NYHM0002,43.74909,-74.7493,2.3
2009-12-10,US1NYHM0002,43.74909,-74.7493,7.1
2009-12-11,US1NYHM0002,43.74909,-74.7493,4.6
2009-12-12,US1NYHM0002,43.74909,-74.7493,2.3
2009-12-13,US1NYHM0002,43.74909,-74.7493,0.0
2009-12-14,US1NYHM0002,43.74909,-74.7493,3.3
2009-12-15,US1NYHM0002,43.74909,-74.7493,3.0
2009-12-16,US1NYHM0002,43.74909,-74.7493,2.8
2009-12-17,US1NYHM0002,43.74909,-74.7493,0.8
2009-12-18,US1NYHM0002,43.74909,-74.7493,0.0
2009-12-19,US1NYHM0002,43.74909,-74.7493,0.0
2009-12-20,US1NYHM0002,43.74909,-74.7493,0.0
2009-12-21,US1NYHM0002,43.74909,-74.7493,0.0
2009-12-22,US1NYHM0002,43.74909,-74.7493,0.0
2009-12-23,US1NYHM0002,43.74909,-74.7493,0.0
2009-12-24,US1NYHM0002,43.74909,-74.7493,2.3
2009-12-25,US1NYHM0002,43.74909,-74.7493,0.0
2009-12-26,US1NYHM0002,43.74909,-74.7493,1.3
2009-12-28,US1NYHM0002,43.74909,-74.7493,0.5
2009-12-29,US1NYHM0002,43.74909,-74.7493,5.1
2009-12-30,US1NYHM0002,43.74909,-74.7493,0.0
2009-12-31,US1NYHM0002,43.74909,-74.7493,0.0
2010-01-01,US1NYHM0002,43.74909,-74.7493,2.3
