DATE,STATION,LATITUDE,LONGITUDE,PRCP
2008-09-01,US1NYWR0004,43.289559,-73.719044,0.0
2008-09-02,US1NYWR0004,43.289559,-73.719044,0.0
2008-09-03,US1NYWR0004,43.289559,-73.719044,0.0
2008-09-04,US1NYWR0004,43.289559,-73.719044,0.0
2008-09-05,US1NYWR0004,43.289559,-73.719044,0.0
2008-09-06,US1NYWR0004,43.289559,-73.719044,22.9
2008-09-07,US1NYWR0004,43.289559,-73.719044,0.0
2008-09-08,US1NYWR0004,43.289559,-73.719044,0.0
2008-09-09,US1NYWR0004,43.289559,-73.719044,0.0
2008-09-10,US1NYWR0004,43.289559,-73.719044,0.0
2008-09-11,US1NYWR0004,43.289559,-73.719044,0.0
2008-09-12,US1NYWR0004,43.289559,-73.719044,0.0
2008-09-13,US1NYWR0004,43.289559,-73.719044,0.0
2008-09-14,US1NYWR0004,43.289559,-73.719044,0.0
2008-09-15,US1NYWR0004,43.289559,-73.719044,0.0
2008-09-16,US1NYWR0004,43.289559,-73.719044,0.0
2008-09-17,US1NYWR0004,43.289559,-73.719044,0.0
2008-09-18,US1NYWR0004,43.289559,-73.719044,0.0
2008-09-19,US1NYWR0004,43.289559,-73.719044,0.0
2008-09-20,US1NYWR0004,43.289559,-73.719044,0.0
2008-09-21,US1NYWR0004,43.289559,-73.719044,0.0
2008-09-22,US1NYWR0004,43.289559,-73.719044,0.0
2008-09-23,US1NYWR0004,43.289559,-73.719044,0.0
2008-09-24,US1NYWR0004,43.289559,-73.719044,0.0
2008-09-25,US1NYWR0004,43.289559,-73.719044,0.0
2008-09-26,US1NYWR0004,43.289559,-73.719044,7.6
2008-09-27,US1NYWR0004,43.289559,-73.719044,0.0
2008-09-28,US1NYWR0004,43.289559,-73.719044,0.0
2008-09-29,US1NYWR0004,43.289559,-73.719044,1.3
2008-09-30,US1NYWR0004,43.289559,-73.719044,0.0
2008-10-07,US1NYWR0004,43.289559,-73.719044,0.0
2008-10-08,US1NYWR0004,43.289559,-73.719044,0.0
2008-10-10,US1NYWR0004,43.289559,-73.719044,0.0
2008-10-11,US1NYWR0004,43.289559,-73.719044,0.0
2008-10-13,US1NYWR0004,43.289559,-73.719044,0.0
2008-10-14,US1NYWR0004,43.289559,-73.719044,0.0
2008-10-15,US1NYWR0004,43.289559,-73.719044,0.0
2008-10-16,US1NYWR0004,43.289559,-73.719044,0.0
2008-10-17,US1NYWR0004,43.289559,-73.719044,0.0
2008-10-27,US1NYWR0004,43.289559,-73.719044,0.0
2008-10-28,US1NYWR0004,43.289559,-73.719044,8.4
