DATE,STATION,LATITUDE,LONGITUDE,PRCP
2009-06-11,US1NYAB0016,42.75903,-73.73702,16.3
2009-06-15,US1NYAB0016,42.75903,-73.73702,7.9
2009-06-16,US1NYAB0016,42.75903,-73.73702,24.9
2009-06-18,US1NYAB0016,42.75903,-73.73702,17.3
2009-06-19,US1NYAB0016,42.75903,-73.73702,13.5
2009-06-20,US1NYAB0016,42.75903,-73.73702,3.3
2009-06-21,US1NYAB0016,42.75903,-73.73702,6.6
2009-06-25,US1NYAB0016,42.75903,-73.73702,0.5
2009-06-26,US1NYAB0016,42.75903,-73.73702,0.0
2009-06-27,US1NYAB0016,42.75903,-73.73702,12.7
2009-06-28,US1NYAB0016,42.75903,-73.73702,3.0
2009-06-29,US1NYAB0016,42.75903,-73.73702,0.0
2009-06-30,US1NYAB0016,42.75903,-73.73702,0.0
2009-07-01,US1NYAB0016,42.75903,-73.73702,13.7
2009-07-02,US1NYAB0016,42.75903,-73.73702,82.8
2009-07-03,US1NYAB0016,42.75903,-73.73702,16.3
2009-07-04,US1NYAB0016,42.75903,-73.73702,6.6
2009-07-05,US1NYAB0016,42.75903,-73.73702,0.0
2009-07-06,US1NYAB0016,42.75903,-73.73702,0.0
2009-07-07,US1NYAB0016,42.75903,-73.73702,2.5
2009-07-08,US1NYAB0016,42.75903,-73.73702,7.6
2009-07-09,US1NYAB0016,42.75903,-73.73702,4.8
2009-07-11,US1NYAB0016,42.75903,-73.73702,0.0
2009-07-12,US1NYAB0016,42.75903,-73.73702,7.4
2009-07-13,US1NYAB0016,42.75903,-73.73702,0.0
2009-07-14,US1NYAB0016,42.75903,-73.73702,0.0
2009-07-15,US1NYAB0016,42.75903,-73.73702,0.0
2009-07-16,US1NYAB0016,42.75903,-73.73702,0.0
2009-07-17,US1NYAB0016,42.75903,-73.73702,18.3
2009-07-18,US1NYAB0016,42.75903,-73.73702,16.5
2009-07-19,US1NYAB0016,42.75903,-73.73702,0.0
2009-07-20,US1NYAB0016,42.75903,-73.73702,0.0
2009-07-21,US1NYAB0016,42.75903,-73.73702,0.0
2009-07-22,US1NYAB0016,42.75903,-73.73702,14.7
2009-07-23,US1NYAB0016,42.75903,-73.73702,0.0
2009-07-24,US1NYAB0016,42.75903,-73.73702,0.5
2009-07-25,US1NYAB0016,42.75903,-73.73702,4.6
2009-07-26,US1NYAB0016,42.75903,-73.73702,3.0
2009-07-27,US1NYAB0016,42.75903,-73.73702,0.5
2009-07-28,US1NYAB0016,42.75903,-73.73702,0.0
2009-07-29,US1NYAB0016,42.75903,-73.73702,0.0
2009-07-30,US1NYAB0016,42.75903,-73.73702,38.1
2009-07-31,US1NYAB0016,42.75903,-73.73702,0.0
2009-08-01,US1NYAB0016,42.75903,-73.73702,54.4
2009-08-02,US1NYAB0016,42.75903,-73.73702,0.0
2009-08-03,US1NYAB0016,42.75903,-73.73702,5.3
2009-08-04,US1NYAB0016,42.75903,-73.73702,0.0
2009-08-06,US1NYAB0016,42.75903,-73.73702,0.0
2009-08-07,US1NYAB0016,42.75903,-73.73702,0.0
2009-08-09,US1NYAB0016,42.75903,-73.73702,0.0
2009-08-10,US1NYAB0016,42.75903,-73.73702,3.3
2009-08-11,US1NYAB0016,42.75903,-73.73702,2.5
2009-08-19,US1NYAB0016,42.75903,-73.73702,1.0
2009-08-20,US1NYAB0016,42.75903,-73.73702,15.5
2009-08-21,US1NYAB0016,42.75903,-73.73702,0.0
2009-08-22,US1NYAB0016,42.75903,-73.73702,37.3
2009-08-23,US1NYAB0016,42.75903,-73.73702,14.5
2009-08-24,US1NYAB0016,42.75903,-73.73702,5.6
2009-08-25,US1NYAB0016,42.75903,-73.73702,0.0
2009-08-26,US1NYAB0016,42.75903,-73.73702,0.0
2009-08-27,US1NYAB0016,42.75903,-73.73702,0.0
2009-08-28,US1NYAB0016,42.75903,-73.73702,0.0
2009-08-29,US1NYAB0016,42.75903,-73.73702,24.6
2009-08-30,US1NYAB0016,42.75903,-73.73702,6.4
2009-09-01,US1NYAB0016,42.75903,-73.73702,0.0
2009-09-02,US1NYAB0016,42.75903,-73.73702,0.0
2009-09-04,US1NYAB0016,42.75903,-73.73702,0.0
2009-09-05,US1NYAB0016,42.75903,-73.73702,0.0
2009-09-06,US1NYAB0016,42.75903,-73.73702,0.0
2009-09-07,US1NYAB0016,42.75903,-73.73702,0.0
2009-09-08,US1NYAB0016,42.75903,-73.73702,0.0
2009-09-09,US1NYAB0016,42.75903,-73.73702,0.0
2009-09-10,US1NYAB0016,42.75903,-73.73702,0.0
2009-09-11,US1NYAB0016,42.75903,-73.73702,0.0
2009-09-12,US1NYAB0016,42.75903,-73.73702,8.4
2009-09-13,US1NYAB0016,42.75903,-73.73702,0.3
2009-09-14,US1NYAB0016,42.75903,-73.73702,0.0
2009-09-27,US1NYAB0016,42.75903,-73.73702,15.0
2009-09-28,US1NYAB0016,42.75903,-73.73702,16.8
2009-09-29,US1NYAB0016,42.75903,-73.73702,1.3
2009-09-30,US1NYAB0016,42.75903,-73.73702,5.8
2009-10-05,US1NYAB0016,42.75903,-73.73702,
2009-10-06,US1NYAB0016,42.75903,-73.73702,0.0
2009-10-07,US1NYAB0016,42.75903,-73.73702,6.9
2009-10-08,US1NYAB0016,42.75903,-73.73702,2.5
2009-10-09,US1NYAB0016,42.75903,-73.73702,0.0
2009-10-10,US1NYAB0016,42.75903,-73.73702,2.8
2009-10-12,US1NYAB0016,42.75903,-73.73702,0.0
2009-10-14,US1NYAB0016,42.75903,-73.73702,7.4
2009-10-15,US1NYAB0016,42.75903,-73.73702,0.0
2009-10-22,US1NYAB0016,42.75903,-73.73702,0.0
2009-10-23,US1NYAB0016,42.75903,-73.73702,0.0
2009-10-24,US1NYAB0016,42.75903,-73.73702,9.1
2009-10-25,US1NYAB0016,42.75903,-73.73702,34.0
2009-10-26,US1NYAB0016,42.75903,-73.73702,0.0
2009-10-27,US1NYAB0016,42.75903,-73.73702,0.0
2009-10-29,US1NYAB0016,42.75903,-73.73702,26.2
2009-10-30,US1NYAB0016,42.75903,-73.73702,0.0
2009-11-01,US1NYAB0016,42.75903,-73.73702,7.6
2009-11-02,US1NYAB0016,42.75903,-73.73702,0.0
2009-11-03,US1NYAB0016,42.75903,-73.73702,0.0
2009-11-24,US1NYAB0016,42.75903,-73.73702,
2009-11-25,US1NYAB0016,42.75903,-73.73702,0.0
2009-11-26,US1NYAB0016,42.75903,-73.73702,1.3
2009-11-27,US1NYAB0016,42.75903,-73.73702,0.0
2009-11-28,US1NYAB0016,42.75903,-73.73702,1.0
2009-11-30,US1NYAB0016,42.75903,-73.73702,0.0
2009-12-01,US1NYAB0016,42.75903,-73.73702,0.0
2009-12-02,US1NYAB0016,42.75903,-73.73702,0.0
2009-12-03,US1NYAB0016,42.75903,-73.73702,23.9
2009-12-04,US1NYAB0016,42.75903,-73.73702,0.0
2009-12-05,US1NYAB0016,42.75903,-73.73702,0.0
2009-12-06,US1NYAB0016,42.75903,-73.73702,9.9
2009-12-07,US1NYAB0016,42.75903,-73.73702,0.0
2009-12-08,US1NYAB0016,42.75903,-73.73702,0.0
2009-12-09,US1NYAB0016,42.75903,-73.73702,15.5
2009-12-10,US1NYAB0016,42.75903,-73.73702,6.1
2009-12-12,US1NYAB0016,42.75903,-73.73702,0.0
