,agency_cd,site_no,datetime,Data codes,Q_m3_s_mean
0,USGS,01315000,1912-07-01,A,9.9958468498
1,USGS,01315000,1912-07-02,A,9.9958468498
2,USGS,01315000,1912-07-03,A,9.9958468498
3,USGS,01315000,1912-07-04,A,9.9958468498
4,USGS,01315000,1912-07-05,A,9.9958468498
5,USGS,01315000,1912-07-06,A,9.9958468498
6,USGS,01315000,1912-07-07,A,9.9958468498
7,USGS,01315000,1912-07-08,A,24.777240775
8,USGS,01315000,1912-07-09,A,2.123763495
9,USGS,01315000,1912-07-10,A,14.3849580728
10,USGS,01315000,1912-07-11,A,14.3849580728
11,USGS,01315000,1912-07-12,A,14.3849580728
12,USGS,01315000,1912-07-13,A,13.8469379874
13,USGS,01315000,1912-07-14,A,13.8469379874
14,USGS,01315000,1912-07-15,A,13.8469379874
15,USGS,01315000,1912-07-16,A,13.8469379874
16,USGS,01315000,1912-07-17,A,13.8469379874
17,USGS,01315000,1912-07-18,A,13.8469379874
18,USGS,01315000,1912-07-19,A,13.3372347486
19,USGS,01315000,1912-07-20,A,13.3372347486
20,USGS,01315000,1912-07-21,A,13.3372347486
21,USGS,01315000,1912-07-22,A,13.3372347486
22,USGS,01315000,1912-07-23,A,13.3372347486
23,USGS,01315000,1912-07-24,A,13.3372347486
24,USGS,01315000,1912-07-25,A,12.8275315098
25,USGS,01315000,1912-07-26,A,12.8275315098
26,USGS,01315000,1912-07-27,A,12.8275315098
27,USGS,01315000,1912-07-28,A,12.8275315098
28,USGS,01315000,1912-07-29,A,12.8275315098
29,USGS,01315000,1912-07-30,A,12.8275315098
30,USGS,01315000,1912-07-31,A,12.8275315098
31,USGS,01315000,1912-08-01,A,12.3461451176
32,USGS,01315000,1912-08-02,A,12.3461451176
33,USGS,01315000,1912-08-03,A,19.9350600064
34,USGS,01315000,1912-08-04,A,19.9350600064
35,USGS,01315000,1912-08-05,A,19.9350600064
36,USGS,01315000,1912-08-06,A,19.9350600064
37,USGS,01315000,1912-08-07,A,19.9350600064
38,USGS,01315000,1912-08-08,A,19.368723074400002
39,USGS,01315000,1912-08-09,A,19.368723074400002
40,USGS,01315000,1912-08-10,A,19.368723074400002
41,USGS,01315000,1912-08-11,A,19.368723074400002
42,USGS,01315000,1912-08-12,A,18.7740692958
43,USGS,01315000,1912-08-13,A,18.7740692958
44,USGS,01315000,1912-08-14,A,18.7740692958
45,USGS,01315000,1912-08-15,A,18.7740692958
46,USGS,01315000,1912-08-16,A,18.2077323638
47,USGS,01315000,1912-08-17,A,18.2077323638
48,USGS,01315000,1912-08-18,A,18.2077323638
49,USGS,01315000,1912-08-19,A,17.6413954318
50,USGS,01315000,1912-08-20,A,17.6413954318
51,USGS,01315000,1912-08-21,A,17.6413954318
52,USGS,01315000,1912-08-22,A,17.6413954318
53,USGS,01315000,1912-08-23,A,17.6413954318
54,USGS,01315000,1912-08-24,A,17.0750584998
55,USGS,01315000,1912-08-25,A,17.0750584998
56,USGS,01315000,1912-08-26,A,17.0750584998
57,USGS,01315000,1912-08-27,A,16.5370384144
58,USGS,01315000,1912-08-28,A,16.5370384144
59,USGS,01315000,1912-08-29,A,16.5370384144
60,USGS,01315000,1912-08-30,A,15.9707014824
61,USGS,01315000,1912-08-31,A,15.9707014824
62,USGS,01315000,1912-09-01,A,15.432681397
63,USGS,01315000,1912-09-02,A,15.432681397
64,USGS,01315000,1912-09-03,A,15.432681397
65,USGS,01315000,1912-09-04,A,14.8946613116
66,USGS,01315000,1912-09-05,A,14.8946613116
67,USGS,01315000,1912-09-06,A,14.8946613116
68,USGS,01315000,1912-09-07,A,14.3849580728
69,USGS,01315000,1912-09-08,A,14.3849580728
70,USGS,01315000,1912-09-09,A,14.3849580728
71,USGS,01315000,1912-09-10,A,14.3849580728
72,USGS,01315000,1912-09-11,A,13.8469379874
73,USGS,01315000,1912-09-12,A,13.8469379874
74,USGS,01315000,1912-09-13,A,13.8469379874
75,USGS,01315000,1912-09-14,A,13.3372347486
