,agency_cd,site_no,datetime,Data codes,Q_m3_s_mean
0,USGS,01374987,1995-10-21,A,1.8972287222
1,USGS,01374987,1995-10-22,A,3.8510911376
2,USGS,01374987,1995-10-23,A,0.9627727844
3,USGS,01374987,1995-10-24,A,0.5097032388
4,USGS,01374987,1995-10-25,A,0.3681190058
5,USGS,01374987,1995-10-26,A,0.3114853126
6,USGS,01374987,1995-10-27,A,0.27184172736
7,USGS,01374987,1995-10-28,A,1.9538624154000002
8,USGS,01374987,1995-10-29,A,1.6423771028
9,USGS,01374987,1995-10-30,A,0.707921165
10,USGS,01374987,1995-10-31,A,0.5097032388
11,USGS,01374987,1995-11-01,A,0.4530695456
12,USGS,01374987,1995-11-02,A,0.7928717048
13,USGS,01374987,1995-11-03,A,0.8778222446
14,USGS,01374987,1995-11-04,A,0.5946537786
15,USGS,01374987,1995-11-05,A,0.4530695456
16,USGS,01374987,1995-11-06,A,0.3964358524
17,USGS,01374987,1995-11-07,A,0.566336932
18,USGS,01374987,1995-11-08,A,1.1893075572
19,USGS,01374987,1995-11-09,A,0.707921165
20,USGS,01374987,1995-11-10,A,0.5097032388
21,USGS,01374987,1995-11-11,A,0.6796043184
22,USGS,01374987,1995-11-12,A,8.5233708266
23,USGS,01374987,1995-11-13,A,3.4829721318
24,USGS,01374987,1995-11-14,A,2.0671298018
25,USGS,01374987,1995-11-15,A,3.0015857396000003
26,USGS,01374987,1995-11-16,A,1.8972287222
27,USGS,01374987,1995-11-17,A,1.3592086368
28,USGS,01374987,1995-11-18,A,1.1609907106000001
29,USGS,01374987,1995-11-19,A,1.2459412504
30,USGS,01374987,1995-11-20,A,1.0760401708
31,USGS,01374987,1995-11-21,A,0.9344559378
32,USGS,01374987,1995-11-22,A,0.849505398
33,USGS,01374987,1995-11-23,A,0.8211885514
34,USGS,01374987,1995-11-24,A,0.7928717048
35,USGS,01374987,1995-11-25,A,0.707921165
36,USGS,01374987,1995-11-26,A,0.6796043184
37,USGS,01374987,1995-11-27,A,0.6229706252
38,USGS,01374987,1995-11-28,A,0.5946537786
39,USGS,01374987,1995-11-29,A,0.5946537786
40,USGS,01374987,1995-11-30,A,0.566336932
41,USGS,01374987,1995-12-01,A,0.566336932
42,USGS,01374987,1995-12-02,A,0.5946537786
43,USGS,01374987,1995-12-03,A,0.5097032388
44,USGS,01374987,1995-12-04,A,0.5380200854
45,USGS,01374987,1995-12-05,A,0.4813863922
46,USGS,01374987,1995-12-06,A,0.5946537786
47,USGS,01374987,1995-12-07,A,0.566336932
48,USGS,01374987,1995-12-08,A,0.4813863922
49,USGS,01374987,1995-12-09,A,0.4530695456
50,USGS,01374987,1995-12-10,A:e,0.3964358524
51,USGS,01374987,1995-12-11,A:e,0.3681190058
52,USGS,01374987,1995-12-12,A:e,0.3398021592
53,USGS,01374987,1995-12-13,A:e,0.3114853126
54,USGS,01374987,1995-12-14,A:e,0.3114853126
55,USGS,01374987,1995-12-15,A:e,0.3681190058
56,USGS,01374987,1995-12-16,A,0.4530695456
57,USGS,01374987,1995-12-17,A,0.4813863922
58,USGS,01374987,1995-12-18,A,0.4530695456
59,USGS,01374987,1995-12-19,A,0.3964358524
60,USGS,01374987,1995-12-20,A:e,0.3681190058
61,USGS,01374987,1995-12-21,A:e,0.3398021592
62,USGS,01374987,1995-12-22,A:e,0.3398021592
63,USGS,01374987,1995-12-23,A:e,0.3398021592
64,USGS,01374987,1995-12-24,A:e,0.3398021592
65,USGS,01374987,1995-12-25,A:e,0.3114853126
66,USGS,01374987,1995-12-26,A:e,0.3114853126
67,USGS,01374987,1995-12-27,A:e,0.3114853126
68,USGS,01374987,1995-12-28,A:e,0.3114853126
69,USGS,01374987,1995-12-29,A:e,0.283168466
70,USGS,01374987,1995-12-30,A:e,0.283168466
71,USGS,01374987,1995-12-31,A:e,0.283168466
72,USGS,01374987,1996-01-01,A:e,0.283168466
73,USGS,01374987,1996-01-02,A:e,0.283168466
74,USGS,01374987,1996-01-03,A:e,0.27750509668
75,USGS,01374987,1996-01-04,A:e,0.27750509668
76,USGS,01374987,1996-01-05,A:e,0.2690100427
77,USGS,01374987,1996-01-06,A:e,0.2690100427
78,USGS,01374987,1996-01-07,A:e,0.2690100427
79,USGS,01374987,1996-01-08,A:e,0.2690100427
80,USGS,01374987,1996-01-09,A:e,0.3114853126
81,USGS,01374987,1996-01-10,A:e,0.3398021592
82,USGS,01374987,1996-01-11,A:e,0.3398021592
83,USGS,01374987,1996-01-12,A:e,0.3398021592
84,USGS,01374987,1996-01-13,A:e,0.3681190058
85,USGS,01374987,1996-01-14,A:e,0.3681190058
86,USGS,01374987,1996-01-15,A:e,0.3681190058
87,USGS,01374987,1996-01-16,A:e,0.3964358524
88,USGS,01374987,1996-01-17,A:e,0.424752699
89,USGS,01374987,1996-01-18,A:e,0.4813863922
90,USGS,01374987,1996-01-19,A:e,6.229706252
91,USGS,01374987,1996-01-20,A,11.5532734128
92,USGS,01374987,1996-01-21,A,3.822774291
93,USGS,01374987,1996-01-22,A,2.5201993474
94,USGS,01374987,1996-01-23,A,2.0671298018
95,USGS,01374987,1996-01-24,A,3.2847542056
96,USGS,01374987,1996-01-25,A,5.3235671608
97,USGS,01374987,1996-01-26,A,2.4918825008
98,USGS,01374987,1996-01-27,A,8.1835686674
99,USGS,01374987,1996-01-28,A,11.3550554866
100,USGS,01374987,1996-01-29,A,4.3324775298
101,USGS,01374987,1996-01-30,A,3.2281205124000003
102,USGS,01374987,1996-01-31,A,2.6334667338
103,USGS,01374987,1996-02-01,A:e,2.0388129552
104,USGS,01374987,1996-02-02,A:e,1.4724760232
105,USGS,01374987,1996-02-03,A:e,1.3308917902
106,USGS,01374987,1996-02-04,A:e,1.2459412504
107,USGS,01374987,1996-02-05,A:e,1.1609907106000001
108,USGS,01374987,1996-02-06,A:e,1.132673864
109,USGS,01374987,1996-02-07,A:e,1.1609907106000001
110,USGS,01374987,1996-02-08,A,1.1609907106000001
111,USGS,01374987,1996-02-09,A,1.6423771028
112,USGS,01374987,1996-02-10,A,1.699010796
113,USGS,01374987,1996-02-11,A,1.5291097164
114,USGS,01374987,1996-02-12,A:e,1.3308917902
115,USGS,01374987,1996-02-13,A:e,1.132673864
116,USGS,01374987,1996-02-14,A:e,0.9344559378
117,USGS,01374987,1996-02-15,A:e,0.849505398
118,USGS,01374987,1996-02-16,A:e,0.8211885514
119,USGS,01374987,1996-02-17,A:e,0.7928717048
120,USGS,01374987,1996-02-18,A:e,0.8211885514
121,USGS,01374987,1996-02-19,A:e,0.9061390912
122,USGS,01374987,1996-02-20,A,1.0477233242000001
123,USGS,01374987,1996-02-21,A,3.256437359
124,USGS,01374987,1996-02-22,A,2.8883183532
125,USGS,01374987,1996-02-23,A,2.1803971882
126,USGS,01374987,1996-02-24,A,2.4918825008
127,USGS,01374987,1996-02-25,A,2.123763495
128,USGS,01374987,1996-02-26,A,1.557426563
129,USGS,01374987,1996-02-27,A,1.41584233
130,USGS,01374987,1996-02-28,A:e,1.3308917902
131,USGS,01374987,1996-02-29,A:e,1.2176244038
132,USGS,01374987,1996-03-01,A:e,1.1043570174
133,USGS,01374987,1996-03-02,A:e,1.0760401708
