,agency_cd,site_no,datetime,Data codes,Q_m3_s_mean
0,USGS,01374890,1995-12-08,A:e,0.4530695456
1,USGS,01374890,1995-12-09,A:e,0.4530695456
2,USGS,01374890,1995-12-10,A:e,0.5097032388
3,USGS,01374890,1995-12-11,A:e,0.424752699
4,USGS,01374890,1995-12-12,A:e,0.3964358524
5,USGS,01374890,1995-12-13,A:e,0.3964358524
6,USGS,01374890,1995-12-14,A:e,0.3964358524
7,USGS,01374890,1995-12-15,A,0.424752699
8,USGS,01374890,1995-12-16,A,0.5097032388
9,USGS,01374890,1995-12-17,A,0.4813863922
10,USGS,01374890,1995-12-18,A,0.4530695456
11,USGS,01374890,1995-12-19,A:e,0.3964358524
12,USGS,01374890,1995-12-20,A:e,0.424752699
13,USGS,01374890,1995-12-21,A:e,0.4813863922
14,USGS,01374890,1995-12-22,A:e,0.4530695456
15,USGS,01374890,1995-12-23,A:e,0.4530695456
16,USGS,01374890,1995-12-24,A:e,0.424752699
17,USGS,01374890,1995-12-25,A:e,0.3964358524
18,USGS,01374890,1995-12-26,A:e,0.3964358524
19,USGS,01374890,1995-12-27,A,0.3964358524
20,USGS,01374890,1995-12-28,A,0.3681190058
21,USGS,01374890,1995-12-29,A,0.3398021592
22,USGS,01374890,1995-12-30,A:e,0.3114853126
23,USGS,01374890,1995-12-31,A:e,0.283168466
24,USGS,01374890,1996-01-01,A:e,0.283168466
25,USGS,01374890,1996-01-02,A:e,0.3114853126
26,USGS,01374890,1996-01-03,A:e,0.3114853126
27,USGS,01374890,1996-01-04,A:e,0.3114853126
28,USGS,01374890,1996-01-05,A:e,0.3114853126
29,USGS,01374890,1996-01-06,A:e,0.3398021592
30,USGS,01374890,1996-01-07,A:e,0.3681190058
31,USGS,01374890,1996-01-08,A:e,0.4530695456
32,USGS,01374890,1996-01-09,A:e,0.5097032388
33,USGS,01374890,1996-01-10,A:e,0.5380200854
34,USGS,01374890,1996-01-11,A:e,0.5946537786
35,USGS,01374890,1996-01-12,A:e,0.5946537786
36,USGS,01374890,1996-01-13,A:e,0.566336932
37,USGS,01374890,1996-01-14,A:e,0.5097032388
38,USGS,01374890,1996-01-15,A:e,0.4813863922
39,USGS,01374890,1996-01-16,A:e,0.4813863922
40,USGS,01374890,1996-01-17,A:e,0.4813863922
41,USGS,01374890,1996-01-18,A,0.5097032388
42,USGS,01374890,1996-01-19,A,3.2281205124000003
43,USGS,01374890,1996-01-20,A,6.9659442636
44,USGS,01374890,1996-01-21,A,4.6156459958000005
45,USGS,01374890,1996-01-22,A,3.5679226716
46,USGS,01374890,1996-01-23,A,3.0015857396000003
47,USGS,01374890,1996-01-24,A,3.6811900580000003
48,USGS,01374890,1996-01-25,A,4.7572302288
49,USGS,01374890,1996-01-26,A,3.7378237512
50,USGS,01374890,1996-01-27,A,9.1746582984
51,USGS,01374890,1996-01-28,A,10.2506984692
52,USGS,01374890,1996-01-29,A:e,8.49505398
53,USGS,01374890,1996-01-30,A:e,5.66336932
54,USGS,01374890,1996-01-31,A:e,3.6811900580000003
55,USGS,01374890,1996-02-01,A:e,2.83168466
56,USGS,01374890,1996-02-02,A:e,2.265347728
57,USGS,01374890,1996-02-03,A:e,1.982179262
58,USGS,01374890,1996-02-04,A:e,1.8405950290000002
59,USGS,01374890,1996-02-05,A:e,1.699010796
60,USGS,01374890,1996-02-06,A:e,1.557426563
61,USGS,01374890,1996-02-07,A:e,1.5007928698000002
62,USGS,01374890,1996-02-08,A,1.4441591766
63,USGS,01374890,1996-02-09,A,1.6423771028
64,USGS,01374890,1996-02-10,A,1.6706939494
65,USGS,01374890,1996-02-11,A,1.6423771028
66,USGS,01374890,1996-02-12,A:e,1.5007928698000002
67,USGS,01374890,1996-02-13,A:e,1.3025749436
68,USGS,01374890,1996-02-14,A:e,1.132673864
69,USGS,01374890,1996-02-15,A:e,0.991089631
70,USGS,01374890,1996-02-16,A:e,0.9344559378
71,USGS,01374890,1996-02-17,A:e,0.8778222446
72,USGS,01374890,1996-02-18,A:e,0.849505398
73,USGS,01374890,1996-02-19,A:e,0.9627727844
74,USGS,01374890,1996-02-20,A,1.0477233242000001
75,USGS,01374890,1996-02-21,A,2.2936645746
76,USGS,01374890,1996-02-22,A,2.8033678134
77,USGS,01374890,1996-02-23,A,2.5485161940000003
78,USGS,01374890,1996-02-24,A,2.6617835804
79,USGS,01374890,1996-02-25,A,2.406931961
80,USGS,01374890,1996-02-26,A,2.123763495
81,USGS,01374890,1996-02-27,A:e,1.699010796
82,USGS,01374890,1996-02-28,A:e,1.557426563
83,USGS,01374890,1996-02-29,A:e,1.3308917902
84,USGS,01374890,1996-03-01,A:e,1.2459412504
85,USGS,01374890,1996-03-02,A:e,1.1893075572
86,USGS,01374890,1996-03-03,A:e,1.1609907106000001
87,USGS,01374890,1996-03-04,A:e,1.2176244038
88,USGS,01374890,1996-03-05,A:e,1.132673864
89,USGS,01374890,1996-03-06,A:e,1.699010796
90,USGS,01374890,1996-03-07,A:e,1.8405950290000002
91,USGS,01374890,1996-03-08,A:e,1.8405950290000002
92,USGS,01374890,1996-03-09,A:e,1.7556444892
93,USGS,01374890,1996-03-10,A:e,1.699010796
94,USGS,01374890,1996-03-11,A:e,1.557426563
95,USGS,01374890,1996-03-12,A:e,1.41584233
96,USGS,01374890,1996-03-13,A,1.557426563
97,USGS,01374890,1996-03-14,A,1.7839613358
98,USGS,01374890,1996-03-15,A,1.9255455688
99,USGS,01374890,1996-03-16,A,1.9538624154000002
100,USGS,01374890,1996-03-17,A,1.699010796
101,USGS,01374890,1996-03-18,A,1.5291097164
102,USGS,01374890,1996-03-19,A,1.4441591766
103,USGS,01374890,1996-03-20,A,2.5768330406
104,USGS,01374890,1996-03-21,A,2.1520803416
105,USGS,01374890,1996-03-22,A,1.982179262
106,USGS,01374890,1996-03-23,A,1.7556444892
107,USGS,01374890,1996-03-24,A,1.5007928698000002
108,USGS,01374890,1996-03-25,A,1.3592086368
109,USGS,01374890,1996-03-26,A,1.2459412504
110,USGS,01374890,1996-03-27,A,1.1043570174
111,USGS,01374890,1996-03-28,A,1.0194064776
112,USGS,01374890,1996-03-29,A,1.0760401708
113,USGS,01374890,1996-03-30,A,1.1893075572
