,agency_cd,site_no,datetime,Data codes,Q_m3_s_mean
0,USGS,01342730,1966-11-01,A,0.283168466
1,USGS,01342730,1966-11-02,A,0.283168466
2,USGS,01342730,1966-11-03,A,0.4530695456
3,USGS,01342730,1966-11-04,A,0.3398021592
4,USGS,01342730,1966-11-05,A,0.283168466
5,USGS,01342730,1966-11-06,A,0.3398021592
6,USGS,01342730,1966-11-07,A,0.3398021592
7,USGS,01342730,1966-11-08,A,0.4530695456
8,USGS,01342730,1966-11-09,A,0.424752699
9,USGS,01342730,1966-11-10,A,0.4530695456
10,USGS,01342730,1966-11-11,A,0.6512874718
11,USGS,01342730,1966-11-12,A,0.4813863922
12,USGS,01342730,1966-11-13,A,0.424752699
13,USGS,01342730,1966-11-14,A,0.3964358524
14,USGS,01342730,1966-11-15,A,0.3964358524
15,USGS,01342730,1966-11-16,A,0.3398021592
16,USGS,01342730,1966-11-17,A,0.3398021592
17,USGS,01342730,1966-11-18,A,0.3681190058
18,USGS,01342730,1966-11-19,A,0.3398021592
19,USGS,01342730,1966-11-20,A,0.3398021592
20,USGS,01342730,1966-11-21,A,0.3114853126
21,USGS,01342730,1966-11-22,A,0.283168466
22,USGS,01342730,1966-11-23,A,0.27184172736
23,USGS,01342730,1966-11-24,A,0.27750509668
24,USGS,01342730,1966-11-25,A,0.283168466
25,USGS,01342730,1966-11-26,A,0.3114853126
26,USGS,01342730,1966-11-27,A,0.3114853126
27,USGS,01342730,1966-11-28,A,0.424752699
28,USGS,01342730,1966-11-29,A,0.4813863922
29,USGS,01342730,1966-11-30,A,0.3964358524
30,USGS,01342730,1966-12-01,A,0.3964358524
31,USGS,01342730,1966-12-02,A,0.424752699
32,USGS,01342730,1966-12-03,A,0.424752699
33,USGS,01342730,1966-12-04,A,0.3964358524
34,USGS,01342730,1966-12-05,A,0.3964358524
35,USGS,01342730,1966-12-06,A,0.3681190058
36,USGS,01342730,1966-12-07,A,0.566336932
37,USGS,01342730,1966-12-08,A,1.3025749436
38,USGS,01342730,1966-12-09,A,0.8211885514
39,USGS,01342730,1966-12-10,A,0.7645548582
40,USGS,01342730,1966-12-11,A,1.1043570174
41,USGS,01342730,1966-12-12,A,0.7645548582
42,USGS,01342730,1966-12-13,A,0.707921165
43,USGS,01342730,1966-12-14,A,0.6512874718
44,USGS,01342730,1966-12-15,A,0.6229706252
45,USGS,01342730,1966-12-16,A,0.6229706252
46,USGS,01342730,1966-12-17,A,0.6229706252
47,USGS,01342730,1966-12-18,A,0.6229706252
48,USGS,01342730,1966-12-19,A,0.5946537786
49,USGS,01342730,1966-12-20,A,0.5946537786
50,USGS,01342730,1966-12-21,A,0.6229706252
51,USGS,01342730,1966-12-22,A,0.566336932
52,USGS,01342730,1966-12-23,A,0.5380200854
53,USGS,01342730,1966-12-24,A,0.5380200854
54,USGS,01342730,1966-12-25,A,0.5097032388
55,USGS,01342730,1966-12-26,A,0.5097032388
56,USGS,01342730,1966-12-27,A,0.5097032388
57,USGS,01342730,1966-12-28,A,0.4813863922
58,USGS,01342730,1966-12-29,A,0.4813863922
59,USGS,01342730,1966-12-30,A,0.4813863922
60,USGS,01342730,1966-12-31,A,0.4813863922
61,USGS,01342730,1967-01-01,A,0.4813863922
62,USGS,01342730,1967-01-02,A,0.4813863922
63,USGS,01342730,1967-01-03,A,0.4530695456
64,USGS,01342730,1967-01-04,A,0.4530695456
65,USGS,01342730,1967-01-05,A,0.4530695456
66,USGS,01342730,1967-01-06,A,0.4530695456
67,USGS,01342730,1967-01-07,A,0.4530695456
68,USGS,01342730,1967-01-08,A,0.4530695456
69,USGS,01342730,1967-01-09,A,0.4530695456
70,USGS,01342730,1967-01-10,A,0.4530695456
71,USGS,01342730,1967-01-11,A,0.424752699
72,USGS,01342730,1967-01-12,A,0.424752699
73,USGS,01342730,1967-01-13,A,0.424752699
74,USGS,01342730,1967-01-14,A,0.424752699
75,USGS,01342730,1967-01-15,A,0.424752699
76,USGS,01342730,1967-01-16,A,0.424752699
77,USGS,01342730,1967-01-17,A,0.424752699
78,USGS,01342730,1967-01-18,A,0.424752699
79,USGS,01342730,1967-01-19,A,0.424752699
80,USGS,01342730,1967-01-20,A,0.4813863922
81,USGS,01342730,1967-01-21,A,0.5946537786
82,USGS,01342730,1967-01-22,A,0.7362380116
83,USGS,01342730,1967-01-23,A,1.699010796
84,USGS,01342730,1967-01-24,A,3.256437359
85,USGS,01342730,1967-01-25,A,2.9449520464
86,USGS,01342730,1967-01-26,A,2.83168466
87,USGS,01342730,1967-01-27,A,2.9449520464
88,USGS,01342730,1967-01-28,A,2.7750509668000003
89,USGS,01342730,1967-01-29,A,1.982179262
90,USGS,01342730,1967-01-30,A,1.8122781824
91,USGS,01342730,1967-01-31,A,1.6423771028
