,agency_cd,site_no,datetime,Data codes,Q_m3_s_mean
0,USGS,01350000,1902-11-09,A,7.1358453432
1,USGS,01350000,1902-11-10,A,7.1358453432
2,USGS,01350000,1902-11-11,A,7.1358453432
3,USGS,01350000,1902-11-12,A,7.1358453432
4,USGS,01350000,1902-11-13,A,6.512874718
5,USGS,01350000,1902-11-14,A,5.8899040928
6,USGS,01350000,1902-11-15,A,5.8899040928
7,USGS,01350000,1902-11-16,A,5.8899040928
8,USGS,01350000,1902-11-17,A,5.8899040928
9,USGS,01350000,1902-11-18,A,5.8899040928
10,USGS,01350000,1902-11-19,A,4.7572302288
11,USGS,01350000,1902-11-20,A,4.7572302288
12,USGS,01350000,1902-11-21,A,4.7572302288
13,USGS,01350000,1902-11-22,A,4.7572302288
14,USGS,01350000,1902-11-23,A,3.822774291
15,USGS,01350000,1902-11-24,A,3.822774291
16,USGS,01350000,1902-11-25,A,6.512874718
17,USGS,01350000,1902-11-26,A,7.815449661600001
18,USGS,01350000,1902-11-27,A,7.1358453432
19,USGS,01350000,1902-11-28,A,9.202975145
20,USGS,01350000,1902-11-29,A,5.8899040928
21,USGS,01350000,1902-11-30,A,5.8899040928
22,USGS,01350000,1902-12-01,A,4.7572302288
23,USGS,01350000,1902-12-02,A,4.7572302288
24,USGS,01350000,1902-12-03,A,8.49505398
25,USGS,01350000,1902-12-04,A,9.91089631
26,USGS,01350000,1902-12-05,A,8.778222446000001
27,USGS,01350000,1902-12-06,A,8.49505398
28,USGS,01350000,1902-12-07,A,8.49505398
29,USGS,01350000,1902-12-08,A,8.49505398
30,USGS,01350000,1902-12-09,A,7.815449661600001
31,USGS,01350000,1902-12-10,A,7.1358453432
32,USGS,01350000,1902-12-11,A,6.512874718
33,USGS,01350000,1902-12-12,A,5.8899040928
34,USGS,01350000,1902-12-13,A,4.7572302288
35,USGS,01350000,1902-12-14,A,4.7572302288
36,USGS,01350000,1902-12-15,A,4.7572302288
37,USGS,01350000,1902-12-16,A,4.7572302288
38,USGS,01350000,1902-12-17,A,66.54458951000001
39,USGS,01350000,1902-12-18,A,52.102997744
40,USGS,01350000,1902-12-19,A,20.3314958588
41,USGS,01350000,1902-12-20,A,16.706939494
42,USGS,01350000,1902-12-21,A,15.7441667096
43,USGS,01350000,1902-12-22,A,168.768405736
44,USGS,01350000,1902-12-23,A,56.067356268000005
45,USGS,01350000,1902-12-24,A,26.1364494118
46,USGS,01350000,1902-12-25,A,19.7085252336
47,USGS,01350000,1902-12-26,A,17.698029125
48,USGS,01350000,1902-12-27,A,14.8097107718
49,USGS,01350000,1902-12-28,A,13.9318885272
50,USGS,01350000,1902-12-29,A,13.4221852884
51,USGS,01350000,1902-12-30,A,11.7798081856
52,USGS,01350000,1902-12-31,A,11.7798081856
53,USGS,01350000,1903-01-01,A,10.3639658556
54,USGS,01350000,1903-01-02,A,10.6754511682
55,USGS,01350000,1903-01-03,A,19.3120893812
56,USGS,01350000,1903-01-04,A,21.9172392684
57,USGS,01350000,1903-01-05,A,13.9318885272
58,USGS,01350000,1903-01-06,A,11.4400060264
59,USGS,01350000,1903-01-07,A,11.4400060264
60,USGS,01350000,1903-01-08,A,11.1285207138
61,USGS,01350000,1903-01-09,A,10.6754511682
62,USGS,01350000,1903-01-10,A,10.6754511682
63,USGS,01350000,1903-01-11,A,11.4400060264
64,USGS,01350000,1903-01-12,A,11.4400060264
65,USGS,01350000,1903-01-13,A,10.6754511682
66,USGS,01350000,1903-01-14,A,10.6754511682
67,USGS,01350000,1903-01-15,A,11.4400060264
68,USGS,01350000,1903-01-16,A,11.4400060264
69,USGS,01350000,1903-01-17,A,10.6754511682
70,USGS,01350000,1903-01-18,A,10.6754511682
71,USGS,01350000,1903-01-19,A,10.6754511682
72,USGS,01350000,1903-01-20,A,10.6754511682
73,USGS,01350000,1903-01-21,A,11.4400060264
74,USGS,01350000,1903-01-22,A,12.74258097
75,USGS,01350000,1903-01-23,A,10.2223816226
76,USGS,01350000,1903-01-24,A,10.6754511682
77,USGS,01350000,1903-01-25,A,10.052480543
