,agency_cd,site_no,datetime,Data codes,Q_m3_s_mean
0,USGS,01364500,1907-04-04,A,24.918825008
1,USGS,01364500,1907-04-05,A,22.795061513
2,USGS,01364500,1907-04-06,A,20.6146643248
3,USGS,01364500,1907-04-07,A,18.689118756
4,USGS,01364500,1907-04-08,A,18.689118756
5,USGS,01364500,1907-04-09,A,19.7651589268
6,USGS,01364500,1907-04-10,A,21.803971882
7,USGS,01364500,1907-04-11,A,20.954466484
8,USGS,01364500,1907-04-12,A,24.918825008
9,USGS,01364500,1907-04-13,A,27.2124895826
10,USGS,01364500,1907-04-14,A,27.523974895200002
11,USGS,01364500,1907-04-15,A,24.918825008
12,USGS,01364500,1907-04-16,A,22.795061513
13,USGS,01364500,1907-04-17,A,22.795061513
14,USGS,01364500,1907-04-18,A,19.7651589268
15,USGS,01364500,1907-04-19,A,18.689118756
16,USGS,01364500,1907-04-20,A,19.1988219948
17,USGS,01364500,1907-04-21,A,16.905157420200002
18,USGS,01364500,1907-04-22,A,15.999018329
19,USGS,01364500,1907-04-23,A,15.291097164
20,USGS,01364500,1907-04-24,A,23.219814212
21,USGS,01364500,1907-04-25,A,40.209922172
22,USGS,01364500,1907-04-26,A,35.962395182
23,USGS,01364500,1907-04-27,A,34.546552852
24,USGS,01364500,1907-04-28,A,29.449520464000003
25,USGS,01364500,1907-04-29,A,26.759420037
26,USGS,01364500,1907-04-30,A,24.409121769200002
27,USGS,01364500,1907-05-01,A,24.06931961
28,USGS,01364500,1907-05-02,A,22.228724581
29,USGS,01364500,1907-05-03,A,20.6146643248
30,USGS,01364500,1907-05-04,A,32.281205124
31,USGS,01364500,1907-05-05,A,42.4752699
32,USGS,01364500,1907-05-06,A,35.679226716
33,USGS,01364500,1907-05-07,A,37.095069046
34,USGS,01364500,1907-05-08,A,39.360416774
35,USGS,01364500,1907-05-09,A,33.98021592
36,USGS,01364500,1907-05-10,A,31.148531260000002
37,USGS,01364500,1907-05-11,A,29.166351998
38,USGS,01364500,1907-05-12,A,25.4285282468
39,USGS,01364500,1907-05-13,A,23.219814212
40,USGS,01364500,1907-05-14,A,21.2942686432
41,USGS,01364500,1907-05-15,A,19.1988219948
42,USGS,01364500,1907-05-16,A,25.768330406
43,USGS,01364500,1907-05-17,A,49.55448155
44,USGS,01364500,1907-05-18,A,36.528732114
45,USGS,01364500,1907-05-19,A,36.528732114
46,USGS,01364500,1907-05-20,A,30.582194328
47,USGS,01364500,1907-05-21,A,25.768330406
48,USGS,01364500,1907-05-22,A,23.219814212
49,USGS,01364500,1907-05-23,A,21.4641697228
50,USGS,01364500,1907-05-24,A,20.104961086
51,USGS,01364500,1907-05-25,A,17.273276426
52,USGS,01364500,1907-05-26,A,17.273276426
53,USGS,01364500,1907-05-27,A,23.219814212
54,USGS,01364500,1907-05-28,A,22.087140348000002
55,USGS,01364500,1907-05-29,A,18.40595029
56,USGS,01364500,1907-05-30,A,17.0184248066
57,USGS,01364500,1907-05-31,A,15.291097164
58,USGS,01364500,1907-06-01,A,17.0184248066
59,USGS,01364500,1907-06-02,A,20.6146643248
60,USGS,01364500,1907-06-03,A,41.342596036
61,USGS,01364500,1907-06-04,A,35.112889784000004
62,USGS,01364500,1907-06-05,A,35.679226716
63,USGS,01364500,1907-06-06,A,52.38616621
64,USGS,01364500,1907-06-07,A,43.041606832
65,USGS,01364500,1907-06-08,A,35.112889784000004
66,USGS,01364500,1907-06-09,A,29.449520464000003
67,USGS,01364500,1907-06-10,A,26.362984184600002
68,USGS,01364500,1907-06-11,A,21.803971882
69,USGS,01364500,1907-06-12,A,19.7651589268
70,USGS,01364500,1907-06-13,A,17.273276426
71,USGS,01364500,1907-06-14,A,15.574265630000001
72,USGS,01364500,1907-06-15,A,14.300007533
73,USGS,01364500,1907-06-16,A,11.8364418788
74,USGS,01364500,1907-06-17,A,10.7320848614
75,USGS,01364500,1907-06-18,A,10.5055500886
76,USGS,01364500,1907-06-19,A,10.7320848614
77,USGS,01364500,1907-06-20,A,9.3162425314
78,USGS,01364500,1907-06-21,A,10.7320848614
79,USGS,01364500,1907-06-22,A,9.1180246052
80,USGS,01364500,1907-06-23,A,8.0419844344
81,USGS,01364500,1907-06-24,A,6.937627417
