,agency_cd,site_no,datetime,Data codes,Q_m3_s_mean
0,USGS,01315170,2016-09-30,A,0.056916861666
1,USGS,01315170,2016-10-01,A,0.055784187802
2,USGS,01315170,2016-10-02,A,0.06003171479200001
3,USGS,01315170,2016-10-03,A,0.070225779568
4,USGS,01315170,2016-10-04,A,0.095710941508
5,USGS,01315170,2016-10-05,A,0.079004002014
6,USGS,01315170,2016-10-06,A,0.0707921165
7,USGS,01315170,2016-10-07,A,0.06512874718
8,USGS,01315170,2016-10-08,A,0.06229706252000001
9,USGS,01315170,2016-10-09,A,0.065411915646
10,USGS,01315170,2016-10-10,A,0.061730725588
11,USGS,01315170,2016-10-11,A,0.058049535529999995
12,USGS,01315170,2016-10-12,A,0.056350524734
13,USGS,01315170,2016-10-13,A,0.057766367064000006
14,USGS,01315170,2016-10-14,A,0.062580230986
15,USGS,01315170,2016-10-15,A,0.061164388656000004
16,USGS,01315170,2016-10-16,A,0.059182209394
17,USGS,01315170,2016-10-17,A,0.070225779568
18,USGS,01315170,2016-10-18,A,0.146398096922
19,USGS,01315170,2016-10-19,A,0.11298421793400001
20,USGS,01315170,2016-10-20,A,0.101091142362
21,USGS,01315170,2016-10-21,A,0.15517631936800003
22,USGS,01315170,2016-10-22,A,0.236162500644
23,USGS,01315170,2016-10-23,A,0.29166351998
24,USGS,01315170,2016-10-24,A,0.2406931961
25,USGS,01315170,2016-10-25,A,0.187457524492
26,USGS,01315170,2016-10-26,A,0.15630899323199998
27,USGS,01315170,2016-10-27,A,0.137903042942
28,USGS,01315170,2016-10-28,A,0.14215056993199998
29,USGS,01315170,2016-10-29,A,0.160839688688
30,USGS,01315170,2016-10-30,A,0.25768330406
31,USGS,01315170,2016-10-31,A,0.270992221962
32,USGS,01315170,2016-11-01,A,0.212659517966
33,USGS,01315170,2016-11-02,A,0.18462583983199998
34,USGS,01315170,2016-11-03,A,0.277221928214
35,USGS,01315170,2016-11-04,A,0.3398021592
36,USGS,01315170,2016-11-05,A,0.252303103206
37,USGS,01315170,2016-11-06,A,0.21350902336400002
38,USGS,01315170,2016-11-07,A,0.18236049210400002
39,USGS,01315170,2016-11-08,A,0.161689194086
40,USGS,01315170,2016-11-09,A,0.148946613116
41,USGS,01315170,2016-11-10,A,0.13592086368
42,USGS,01315170,2016-11-11,A,0.131106999758
43,USGS,01315170,2016-11-12,A,0.12204560884599999
44,USGS,01315170,2016-11-13,A,0.1132673864
45,USGS,01315170,2016-11-14,A,0.107320848614
46,USGS,01315170,2016-11-15,A,0.10533866935200001
47,USGS,01315170,2016-11-16,A,0.166503058008
48,USGS,01315170,2016-11-17,A,0.16565355261
49,USGS,01315170,2016-11-18,A,0.145548591524
50,USGS,01315170,2016-11-19,A,0.131106999758
51,USGS,01315170,2016-11-20,A,0.13280601055400001
52,USGS,01315170,2016-11-21,A,0.136770369078
53,USGS,01315170,2016-11-22,A,0.13592086368
54,USGS,01315170,2016-11-23,A,0.12799214663199998
55,USGS,01315170,2016-11-24,A,0.12459412504000002
56,USGS,01315170,2016-11-25,A,0.12600996737
57,USGS,01315170,2016-11-26,A,0.12714264123400001
58,USGS,01315170,2016-11-27,A,0.14441591766
59,USGS,01315170,2016-11-28,A,0.13167333669
60,USGS,01315170,2016-11-29,A,0.163671373348
61,USGS,01315170,2016-11-30,A,0.39360416774
62,USGS,01315170,2016-12-01,A,1.1751491339
63,USGS,01315170,2016-12-02,A,0.9202975145000001
64,USGS,01315170,2016-12-03,A,0.6031488325800001
65,USGS,01315170,2016-12-04,A:e,0.39926753706
66,USGS,01315170,2016-12-05,A:e,0.30299025862
67,USGS,01315170,2016-12-06,A:e,0.254568450934
68,USGS,01315170,2016-12-07,A,0.223419919674
69,USGS,01315170,2016-12-08,A:e,0.19935060006400002
70,USGS,01315170,2016-12-09,A:e,0.180378312842
71,USGS,01315170,2016-12-10,A:e,0.166786226474
72,USGS,01315170,2016-12-11,A:e,0.154609982436
73,USGS,01315170,2016-12-12,A:e,0.145548591524
74,USGS,01315170,2016-12-13,A:e,0.13733670601
75,USGS,01315170,2016-12-14,A:e,0.13280601055400001
76,USGS,01315170,2016-12-15,A:e,0.129974325894
77,USGS,01315170,2016-12-16,A:e,0.127708978166
78,USGS,01315170,2016-12-17,A:e,0.13733670601
79,USGS,01315170,2016-12-18,A:e,0.242958543828
80,USGS,01315170,2016-12-19,A:e,0.49271313083999996
81,USGS,01315170,2016-12-20,A:e,0.40493090638
82,USGS,01315170,2016-12-21,A:e,0.31998036658
83,USGS,01315170,2016-12-22,A:e,0.276655591282
84,USGS,01315170,2016-12-23,A:e,0.246922902352
85,USGS,01315170,2016-12-24,A:e,0.23021596285800003
86,USGS,01315170,2016-12-25,A:e,0.21803971882
87,USGS,01315170,2016-12-26,A:e,0.214075360296
88,USGS,01315170,2016-12-27,A:e,0.36528732114
89,USGS,01315170,2016-12-28,A:e,0.48421807686000007
90,USGS,01315170,2016-12-29,A:e,0.4105942757
91,USGS,01315170,2016-12-30,A:e,0.3398021592
92,USGS,01315170,2016-12-31,A:e,0.29449520464
93,USGS,01315170,2017-01-01,A:e,0.26787736883600005
94,USGS,01315170,2017-01-02,A:e,0.2548516194
95,USGS,01315170,2017-01-03,A:e,0.263629841846
96,USGS,01315170,2017-01-04,A:e,0.33413878988
97,USGS,01315170,2017-01-05,A:e,0.3398021592
98,USGS,01315170,2017-01-06,A:e,0.30299025862
99,USGS,01315170,2017-01-07,A:e,0.258249640992
100,USGS,01315170,2017-01-08,A:e,0.23219814211999998
101,USGS,01315170,2017-01-09,A:e,0.22228724581
102,USGS,01315170,2017-01-10,A:e,0.220305066548
103,USGS,01315170,2017-01-11,A:e,0.22087140348
104,USGS,01315170,2017-01-12,A:e,0.3114853126
105,USGS,01315170,2017-01-13,A:e,0.8806539292600001
106,USGS,01315170,2017-01-14,A:e,0.76172317354
107,USGS,01315170,2017-01-15,A:e,0.5465151393800001
108,USGS,01315170,2017-01-16,A:e,0.44740617628
109,USGS,01315170,2017-01-17,A:e,0.3964358524
110,USGS,01315170,2017-01-18,A:e,0.35962395182
111,USGS,01315170,2017-01-19,A:e,0.33413878988
112,USGS,01315170,2017-01-20,A:e,0.31714868192
113,USGS,01315170,2017-01-21,A:e,0.31431699726
114,USGS,01315170,2017-01-22,A:e,0.33413878988
115,USGS,01315170,2017-01-23,A:e,0.42758438366
116,USGS,01315170,2017-01-24,A:e,0.67110926442
117,USGS,01315170,2017-01-25,A:e,0.78154496616
118,USGS,01315170,2017-01-26,A:e,0.7390696962600001
