,agency_cd,site_no,datetime,Data codes,Q_m3_s_mean
0,USGS,01367500,1901-07-08,A,6.3429736384
1,USGS,01367500,1901-07-09,A,5.3235671608
2,USGS,01367500,1901-07-10,A,3.822774291
3,USGS,01367500,1901-07-11,A,3.3413878988
4,USGS,01367500,1901-07-12,A,3.822774291
5,USGS,01367500,1901-07-13,A,4.3324775298
6,USGS,01367500,1901-07-14,A,4.643962842400001
7,USGS,01367500,1901-07-15,A,4.3324775298
8,USGS,01367500,1901-07-16,A,5.1536660812
9,USGS,01367500,1901-07-17,A,4.3324775298
10,USGS,01367500,1901-07-18,A,12.459412504
11,USGS,01367500,1901-07-19,A,7.1641621898
12,USGS,01367500,1901-07-20,A,6.1730725588
13,USGS,01367500,1901-07-21,A,6.0598051724
14,USGS,01367500,1901-07-22,A,5.0403986948
15,USGS,01367500,1901-07-23,A,5.3235671608
16,USGS,01367500,1901-07-24,A,4.8421807686000005
17,USGS,01367500,1901-07-25,A,4.8421807686000005
18,USGS,01367500,1901-07-26,A,4.3324775298
19,USGS,01367500,1901-07-27,A,6.0598051724
20,USGS,01367500,1901-07-28,A,5.550101933600001
21,USGS,01367500,1901-07-29,A,5.0403986948
22,USGS,01367500,1901-07-30,A,9.287925684800001
23,USGS,01367500,1901-07-31,A,10.1657479294
24,USGS,01367500,1901-08-01,A,10.1657479294
25,USGS,01367500,1901-08-02,A,6.0598051724
26,USGS,01367500,1901-08-03,A,4.0209922172
27,USGS,01367500,1901-08-04,A,3.5112889784
28,USGS,01367500,1901-08-05,A,2.7184172736
29,USGS,01367500,1901-08-06,A,4.530695456
30,USGS,01367500,1901-08-07,A,95.144604576
31,USGS,01367500,1901-08-08,A,22.851695206200002
32,USGS,01367500,1901-08-09,A,13.167333669
33,USGS,01367500,1901-08-10,A,7.8720833548
34,USGS,01367500,1901-08-11,A,18.717435602600002
35,USGS,01367500,1901-08-12,A,24.5790228488
36,USGS,01367500,1901-08-13,A,12.2895114244
37,USGS,01367500,1901-08-14,A,6.6261421044
38,USGS,01367500,1901-08-15,A,6.0598051724
39,USGS,01367500,1901-08-16,A,6.229706252
40,USGS,01367500,1901-08-17,A,6.0598051724
41,USGS,01367500,1901-08-18,A,10.1657479294
42,USGS,01367500,1901-08-19,A,21.6340708024
43,USGS,01367500,1901-08-20,A,13.7053537544
44,USGS,01367500,1901-08-21,A,63.146567918
45,USGS,01367500,1901-08-22,A,45.023786094
46,USGS,01367500,1901-08-23,A,26.5045684176
47,USGS,01367500,1901-08-24,A,70.7921165
48,USGS,01367500,1901-08-25,A,83.251529004
49,USGS,01367500,1901-08-26,A,43.324775298
50,USGS,01367500,1901-08-27,A,25.7966472526
51,USGS,01367500,1901-08-28,A,17.9528807444
52,USGS,01367500,1901-08-29,A,13.7053537544
53,USGS,01367500,1901-08-30,A,24.5790228488
54,USGS,01367500,1901-08-31,A,9.627727844
55,USGS,01367500,1901-09-01,A,28.883183532
56,USGS,01367500,1901-09-02,A,32.56437359
57,USGS,01367500,1901-09-03,A,33.98021592
58,USGS,01367500,1901-09-04,A,28.600015066
59,USGS,01367500,1901-09-05,A,23.8427848372
60,USGS,01367500,1901-09-06,A,13.5354526748
61,USGS,01367500,1901-09-07,A,11.751491339000001
62,USGS,01367500,1901-09-08,A,9.9958468498
63,USGS,01367500,1901-09-09,A,8.211885514
64,USGS,01367500,1901-09-10,A,6.9659442636
65,USGS,01367500,1901-09-11,A,6.9659442636
66,USGS,01367500,1901-09-12,A,7.8720833548
67,USGS,01367500,1901-09-13,A,9.1180246052
68,USGS,01367500,1901-09-14,A,6.456241024800001
69,USGS,01367500,1901-09-15,A,5.7483198598000005
70,USGS,01367500,1901-09-16,A,7.6172317354
71,USGS,01367500,1901-09-17,A,8.211885514
72,USGS,01367500,1901-09-18,A,14.9512950048
73,USGS,01367500,1901-09-19,A,11.4116891798
74,USGS,01367500,1901-09-20,A,7.8720833548
75,USGS,01367500,1901-09-21,A,6.2580230986
