,agency_cd,site_no,datetime,Data codes,Q_m3_s_mean
0,USGS,01374941,1994-03-23,A,3.5679226716
1,USGS,01374941,1994-03-24,A,4.0776259104
2,USGS,01374941,1994-03-25,A,4.0493090638
3,USGS,01374941,1994-03-26,A,3.7095069046
4,USGS,01374941,1994-03-27,A,3.6811900580000003
5,USGS,01374941,1994-03-28,A,4.4174280696
6,USGS,01374941,1994-03-29,A,5.2102997744
7,USGS,01374941,1994-03-30,A,5.238616621
8,USGS,01374941,1994-03-31,A,4.5023786094
9,USGS,01374941,1994-04-01,A,3.8510911376
10,USGS,01374941,1994-04-02,A,3.3130710522
11,USGS,01374941,1994-04-03,A,2.9166351998
12,USGS,01374941,1994-04-04,A,2.690100427
13,USGS,01374941,1994-04-05,A,2.406931961
14,USGS,01374941,1994-04-06,A,2.1803971882
15,USGS,01374941,1994-04-07,A,2.265347728
16,USGS,01374941,1994-04-08,A,2.3219814212000003
17,USGS,01374941,1994-04-09,A,2.0954466484000003
18,USGS,01374941,1994-04-10,A,1.9255455688
19,USGS,01374941,1994-04-11,A,1.8972287222
20,USGS,01374941,1994-04-12,A,1.8972287222
21,USGS,01374941,1994-04-13,A,2.2370308814
22,USGS,01374941,1994-04-14,A,3.6245563648
23,USGS,01374941,1994-04-15,A,3.822774291
24,USGS,01374941,1994-04-16,A,3.5962395182
25,USGS,01374941,1994-04-17,A,3.6811900580000003
26,USGS,01374941,1994-04-18,A,3.3413878988
27,USGS,01374941,1994-04-19,A,2.9166351998
28,USGS,01374941,1994-04-20,A,2.5768330406
29,USGS,01374941,1994-04-21,A,2.2936645746
30,USGS,01374941,1994-04-22,A,2.0104961086
31,USGS,01374941,1994-04-23,A,1.7839613358
32,USGS,01374941,1994-04-24,A,1.557426563
33,USGS,01374941,1994-04-25,A,1.4441591766
34,USGS,01374941,1994-04-26,A,1.41584233
35,USGS,01374941,1994-04-27,A,1.3025749436
36,USGS,01374941,1994-04-28,A,1.3308917902
37,USGS,01374941,1994-04-29,A,1.1893075572
38,USGS,01374941,1994-04-30,A,1.1609907106000001
39,USGS,01374941,1994-05-01,A,1.1043570174
40,USGS,01374941,1994-05-02,A,1.1043570174
41,USGS,01374941,1994-05-03,A,0.991089631
42,USGS,01374941,1994-05-04,A,0.9061390912
43,USGS,01374941,1994-05-05,A,0.8211885514
44,USGS,01374941,1994-05-06,A,0.8211885514
45,USGS,01374941,1994-05-07,A,0.8211885514
46,USGS,01374941,1994-05-08,A,1.2459412504
47,USGS,01374941,1994-05-09,A,1.5007928698000002
48,USGS,01374941,1994-05-10,A,1.3308917902
49,USGS,01374941,1994-05-11,A,1.1043570174
50,USGS,01374941,1994-05-12,A,0.991089631
51,USGS,01374941,1994-05-13,A,0.9627727844
52,USGS,01374941,1994-05-14,A,0.8211885514
53,USGS,01374941,1994-05-15,A,0.707921165
54,USGS,01374941,1994-05-16,A,1.1893075572
55,USGS,01374941,1994-05-17,A,2.0388129552
56,USGS,01374941,1994-05-18,A,1.8972287222
57,USGS,01374941,1994-05-19,A,1.6423771028
58,USGS,01374941,1994-05-20,A,1.6706939494
59,USGS,01374941,1994-05-21,A,1.5007928698000002
60,USGS,01374941,1994-05-22,A,1.3025749436
61,USGS,01374941,1994-05-23,A,1.1609907106000001
62,USGS,01374941,1994-05-24,A,1.1043570174
63,USGS,01374941,1994-05-25,A,0.991089631
64,USGS,01374941,1994-05-26,A,0.991089631
65,USGS,01374941,1994-05-27,A,0.9344559378
66,USGS,01374941,1994-05-28,A,0.8211885514
67,USGS,01374941,1994-05-29,A,0.6512874718
68,USGS,01374941,1994-05-30,A,0.566336932
69,USGS,01374941,1994-05-31,A,0.4813863922
70,USGS,01374941,1994-06-01,A,0.5097032388
71,USGS,01374941,1994-06-02,A,0.3964358524
72,USGS,01374941,1994-06-03,A,0.3398021592
73,USGS,01374941,1994-06-04,A,0.283168466
74,USGS,01374941,1994-06-05,A,0.26334667338
75,USGS,01374941,1994-06-06,A,0.3114853126
76,USGS,01374941,1994-06-07,A,0.24918825008000003
77,USGS,01374941,1994-06-08,A,0.283168466
78,USGS,01374941,1994-06-09,A,0.24918825008000003
79,USGS,01374941,1994-06-10,A,0.25201993474
80,USGS,01374941,1994-06-11,A,0.26334667338
81,USGS,01374941,1994-06-12,A,0.6512874718
82,USGS,01374941,1994-06-13,A,1.3025749436
83,USGS,01374941,1994-06-14,A,1.3592086368
84,USGS,01374941,1994-06-15,A,1.2459412504
85,USGS,01374941,1994-06-16,A,0.991089631
86,USGS,01374941,1994-06-17,A,0.7928717048
87,USGS,01374941,1994-06-18,A,0.6796043184
88,USGS,01374941,1994-06-19,A,0.566336932
89,USGS,01374941,1994-06-20,A,0.5097032388
90,USGS,01374941,1994-06-21,A,0.5380200854
91,USGS,01374941,1994-06-22,A,0.5946537786
92,USGS,01374941,1994-06-23,A,0.566336932
93,USGS,01374941,1994-06-24,A,0.566336932
94,USGS,01374941,1994-06-25,A,0.849505398
95,USGS,01374941,1994-06-26,A,1.2459412504
96,USGS,01374941,1994-06-27,A,1.132673864
97,USGS,01374941,1994-06-28,A,0.991089631
98,USGS,01374941,1994-06-29,A,1.0194064776
99,USGS,01374941,1994-06-30,A,1.3875254834000001
100,USGS,01374941,1994-07-01,A,1.2459412504
101,USGS,01374941,1994-07-02,A,1.0477233242000001
102,USGS,01374941,1994-07-03,A,0.8778222446
103,USGS,01374941,1994-07-04,A,0.7362380116
104,USGS,01374941,1994-07-05,A,0.6796043184
105,USGS,01374941,1994-07-06,A,0.5946537786
106,USGS,01374941,1994-07-07,A,0.566336932
107,USGS,01374941,1994-07-08,A,0.6512874718
108,USGS,01374941,1994-07-09,A,0.6512874718
109,USGS,01374941,1994-07-10,A,0.6512874718
110,USGS,01374941,1994-07-11,A,0.5946537786
111,USGS,01374941,1994-07-12,A,0.5380200854
112,USGS,01374941,1994-07-13,A,0.566336932
113,USGS,01374941,1994-07-14,A,0.5380200854
114,USGS,01374941,1994-07-15,A,0.5380200854
115,USGS,01374941,1994-07-16,A,0.5097032388
116,USGS,01374941,1994-07-17,A,0.5097032388
117,USGS,01374941,1994-07-18,A,0.566336932
118,USGS,01374941,1994-07-19,A,0.5380200854
119,USGS,01374941,1994-07-20,A,0.566336932
120,USGS,01374941,1994-07-21,A,0.5380200854
121,USGS,01374941,1994-07-22,A,0.5380200854
122,USGS,01374941,1994-07-23,A,0.566336932
123,USGS,01374941,1994-07-24,A,0.566336932
124,USGS,01374941,1994-07-25,A,0.5946537786
125,USGS,01374941,1994-07-26,A,0.566336932
126,USGS,01374941,1994-07-27,A,0.5946537786
127,USGS,01374941,1994-07-28,A,0.6796043184
128,USGS,01374941,1994-07-29,A,1.132673864
129,USGS,01374941,1994-07-30,A,1.3025749436
130,USGS,01374941,1994-07-31,A,1.2176244038
131,USGS,01374941,1994-08-01,A,1.0194064776
132,USGS,01374941,1994-08-02,A,0.849505398
133,USGS,01374941,1994-08-03,A,0.7645548582
134,USGS,01374941,1994-08-04,A,0.5946537786
135,USGS,01374941,1994-08-05,A,0.566336932
136,USGS,01374941,1994-08-06,A,0.566336932
137,USGS,01374941,1994-08-07,A,0.5097032388
138,USGS,01374941,1994-08-08,A,0.4813863922
139,USGS,01374941,1994-08-09,A,0.424752699
140,USGS,01374941,1994-08-10,A,0.424752699
141,USGS,01374941,1994-08-11,A,0.4530695456
142,USGS,01374941,1994-08-12,A,0.4813863922
143,USGS,01374941,1994-08-13,A,0.4530695456
144,USGS,01374941,1994-08-14,A,0.4813863922
145,USGS,01374941,1994-08-15,A,0.4813863922
146,USGS,01374941,1994-08-16,A,0.5097032388
147,USGS,01374941,1994-08-17,A,0.4813863922
148,USGS,01374941,1994-08-18,A,0.4813863922
149,USGS,01374941,1994-08-19,A,0.5097032388
150,USGS,01374941,1994-08-20,A,0.4813863922
151,USGS,01374941,1994-08-21,A,0.5097032388
152,USGS,01374941,1994-08-22,A,0.566336932
153,USGS,01374941,1994-08-23,A,0.849505398
154,USGS,01374941,1994-08-24,A,0.849505398
155,USGS,01374941,1994-08-25,A,0.7645548582
156,USGS,01374941,1994-08-26,A,0.7645548582
157,USGS,01374941,1994-08-27,A,0.6796043184
158,USGS,01374941,1994-08-28,A,0.5946537786
159,USGS,01374941,1994-08-29,A,0.6512874718
160,USGS,01374941,1994-08-30,A,0.566336932
161,USGS,01374941,1994-08-31,A,0.5097032388
162,USGS,01374941,1994-09-01,A,0.4813863922
163,USGS,01374941,1994-09-02,A,0.5097032388
164,USGS,01374941,1994-09-03,A,0.4530695456
165,USGS,01374941,1994-09-04,A,0.4813863922
166,USGS,01374941,1994-09-05,A,0.4813863922
167,USGS,01374941,1994-09-06,A,0.4530695456
168,USGS,01374941,1994-09-07,A,0.4813863922
169,USGS,01374941,1994-09-08,A,0.424752699
170,USGS,01374941,1994-09-09,A,0.4530695456
171,USGS,01374941,1994-09-10,A,0.424752699
172,USGS,01374941,1994-09-11,A,0.424752699
173,USGS,01374941,1994-09-12,A,0.424752699
174,USGS,01374941,1994-09-13,A,0.424752699
175,USGS,01374941,1994-09-14,A,0.424752699
176,USGS,01374941,1994-09-15,A,0.424752699
177,USGS,01374941,1994-09-16,A,0.424752699
178,USGS,01374941,1994-09-17,A,0.424752699
179,USGS,01374941,1994-09-18,A,0.4530695456
180,USGS,01374941,1994-09-19,A,0.4530695456
181,USGS,01374941,1994-09-20,A,0.4530695456
182,USGS,01374941,1994-09-21,A,0.4530695456
183,USGS,01374941,1994-09-22,A,0.4813863922
184,USGS,01374941,1994-09-23,A,0.4530695456
185,USGS,01374941,1994-09-24,A,0.424752699
186,USGS,01374941,1994-09-25,A,0.424752699
187,USGS,01374941,1994-09-26,A,0.4530695456
188,USGS,01374941,1994-09-27,A,0.4530695456
189,USGS,01374941,1994-09-28,A,0.424752699
190,USGS,01374941,1994-09-29,A,0.4530695456
191,USGS,01374941,1994-09-30,A,0.424752699
192,USGS,01374941,1994-10-01,A,0.424752699
193,USGS,01374941,1994-10-02,A,0.424752699
194,USGS,01374941,1994-10-03,A,0.424752699
195,USGS,01374941,1994-10-04,A,0.3681190058
196,USGS,01374941,1994-10-05,A,0.3964358524
197,USGS,01374941,1994-10-06,A,0.3964358524
198,USGS,01374941,1994-10-07,A,0.3681190058
199,USGS,01374941,1994-10-08,A,0.3398021592
200,USGS,01374941,1994-10-09,A,0.3681190058
201,USGS,01374941,1994-10-10,A,0.424752699
202,USGS,01374941,1994-10-11,A,0.3964358524
203,USGS,01374941,1994-10-12,A,0.3964358524
204,USGS,01374941,1994-10-13,A,0.3681190058
205,USGS,01374941,1994-10-14,A,0.3681190058
206,USGS,01374941,1994-10-15,A,0.3114853126
207,USGS,01374941,1994-10-16,A,0.3964358524
208,USGS,01374941,1994-10-17,A,0.3964358524
209,USGS,01374941,1994-10-18,A,0.3964358524
210,USGS,01374941,1994-10-19,A,0.424752699
211,USGS,01374941,1994-10-20,A,0.424752699
212,USGS,01374941,1994-10-21,A,0.424752699
213,USGS,01374941,1994-10-22,A,0.3964358524
214,USGS,01374941,1994-10-23,A,0.3964358524
215,USGS,01374941,1994-10-24,A,0.424752699
216,USGS,01374941,1994-10-25,A,0.3964358524
217,USGS,01374941,1994-10-26,A,0.3964358524
218,USGS,01374941,1994-10-27,A,0.424752699
219,USGS,01374941,1994-10-28,A,0.5097032388
220,USGS,01374941,1994-10-29,A,0.4813863922
221,USGS,01374941,1994-10-30,A,0.4813863922
222,USGS,01374941,1994-10-31,A,0.4813863922
223,USGS,01374941,1994-11-01,A,0.4530695456
224,USGS,01374941,1994-11-02,A,0.4813863922
225,USGS,01374941,1994-11-03,A,0.4530695456
226,USGS,01374941,1994-11-04,A,0.4530695456
227,USGS,01374941,1994-11-05,A,0.4530695456
228,USGS,01374941,1994-11-06,A,0.4813863922
229,USGS,01374941,1994-11-07,A,0.4813863922
230,USGS,01374941,1994-11-08,A,0.4530695456
231,USGS,01374941,1994-11-09,A,0.4530695456
232,USGS,01374941,1994-11-10,A,0.4530695456
233,USGS,01374941,1994-11-11,A,0.4530695456
234,USGS,01374941,1994-11-12,A,0.424752699
235,USGS,01374941,1994-11-13,A,0.4530695456
236,USGS,01374941,1994-11-14,A,0.4530695456
237,USGS,01374941,1994-11-15,A,0.424752699
238,USGS,01374941,1994-11-16,A,0.424752699
239,USGS,01374941,1994-11-17,A,0.4813863922
240,USGS,01374941,1994-11-18,A,0.3964358524
241,USGS,01374941,1994-11-19,A,0.3398021592
242,USGS,01374941,1994-11-20,A,0.3398021592
243,USGS,01374941,1994-11-21,A,0.3114853126
244,USGS,01374941,1994-11-22,A,0.3964358524
245,USGS,01374941,1994-11-23,A,0.5946537786
246,USGS,01374941,1994-11-24,A,0.6796043184
247,USGS,01374941,1994-11-25,A,0.6512874718
248,USGS,01374941,1994-11-26,A,0.6229706252
249,USGS,01374941,1994-11-27,A,0.566336932
250,USGS,01374941,1994-11-28,A,0.9627727844
251,USGS,01374941,1994-11-29,A,1.4441591766
252,USGS,01374941,1994-11-30,A,1.41584233
253,USGS,01374941,1994-12-01,A,1.2459412504
254,USGS,01374941,1994-12-02,A,1.0477233242000001
255,USGS,01374941,1994-12-03,A,0.9344559378
256,USGS,01374941,1994-12-04,A,0.7928717048
257,USGS,01374941,1994-12-05,A,1.0477233242000001
258,USGS,01374941,1994-12-06,A,1.6423771028
259,USGS,01374941,1994-12-07,A,1.6423771028
260,USGS,01374941,1994-12-08,A,1.5007928698000002
261,USGS,01374941,1994-12-09,A,1.2459412504
262,USGS,01374941,1994-12-10,A,1.132673864
263,USGS,01374941,1994-12-11,A,1.41584233
264,USGS,01374941,1994-12-12,A,1.4724760232
265,USGS,01374941,1994-12-13,A,1.2459412504
266,USGS,01374941,1994-12-14,A,1.1043570174
267,USGS,01374941,1994-12-15,A,0.991089631
268,USGS,01374941,1994-12-16,A,0.9061390912
269,USGS,01374941,1994-12-17,A,0.849505398
270,USGS,01374941,1994-12-18,A,0.8211885514
271,USGS,01374941,1994-12-19,A,0.7645548582
272,USGS,01374941,1994-12-20,A,0.7362380116
273,USGS,01374941,1994-12-21,A,0.7362380116
274,USGS,01374941,1994-12-22,A,0.707921165
275,USGS,01374941,1994-12-23,A,0.707921165
276,USGS,01374941,1994-12-24,A,1.0477233242000001
277,USGS,01374941,1994-12-25,A,1.3592086368
278,USGS,01374941,1994-12-26,A,1.3025749436
279,USGS,01374941,1994-12-27,A,1.2176244038
280,USGS,01374941,1994-12-28,A,1.132673864
281,USGS,01374941,1994-12-29,A,1.0477233242000001
282,USGS,01374941,1994-12-30,A,0.9061390912
283,USGS,01374941,1994-12-31,A,0.849505398
